table_row_id,run_mode,dataset_id,system_id,specialist_composition_id,metric_name,trace_field,agreement_target,reported_value_name,reported_value,secondary_value_name,secondary_value,pair_count,observation_count,row_alignment_group_count,consensus_applicability,source_metric_manifest_hash,source_metric_artifact_hash
0e0a03c018c390269a82e4c7,audit,adult_income,mean_ensemble,full_rf_gbt_mlp,consensus_stability,,,score_probability_pairwise_stability,0.9639412852389034,mean_abs_probability_difference,0.036058714761096566,47790,1620,27,not_applicable_baseline_probability_score,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,b6f9e478121e06a17557425acee3e98fc1c245d399c3e4ef523364e46b62d3cb
94ff20ce41298817b0776893,audit,adult_income,mean_ensemble,full_rf_gbt_mlp,decision_stability,,,decision_pairwise_agreement,0.9772546557857292,mean_abs_probability_difference,0.036058714761096566,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,180414a8e1837bf877d54529ad754c8d00623b52637f48aa1cfd7a4393a8c2b0
e6e97e6dd10b1d7cfe4daac3,audit,adult_income,mean_ensemble,full_rf_gbt_mlp,prediction_stability,,,binary_pairwise_agreement,0.9772546557857292,mean_abs_probability_difference,0.036058714761096566,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,425fb250c2d0f16e61698b6dad542137941bfb3f6bedfebcd61667ff7d8e8c0e
66b83d0717a277a26365d1bb,audit,adult_income,mean_ensemble,full_rf_gbt_mlp,run_to_run_agreement,,correctness,kappa_agreement,0.9415851194017953,binary_pairwise_agreement,0.9772546557857292,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
df47c80534e42d385c2e4397,audit,adult_income,mean_ensemble,full_rf_gbt_mlp,run_to_run_agreement,,decision,kappa_agreement,0.9497618398987945,binary_pairwise_agreement,0.9772546557857292,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
5a08976d989f8db9fad65ad9,audit,adult_income,mean_ensemble,gbt_mlp_pair,consensus_stability,,,score_probability_pairwise_stability,0.949625583377583,mean_abs_probability_difference,0.05037441662241699,47790,1620,27,not_applicable_baseline_probability_score,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,b6f9e478121e06a17557425acee3e98fc1c245d399c3e4ef523364e46b62d3cb
417fb58da90b5e783b761a00,audit,adult_income,mean_ensemble,gbt_mlp_pair,decision_stability,,,decision_pairwise_agreement,0.9416614354467462,mean_abs_probability_difference,0.05037441662241699,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,180414a8e1837bf877d54529ad754c8d00623b52637f48aa1cfd7a4393a8c2b0
d18757e54fa42efb96a152ce,audit,adult_income,mean_ensemble,gbt_mlp_pair,prediction_stability,,,binary_pairwise_agreement,0.9416614354467462,mean_abs_probability_difference,0.05037441662241699,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,425fb250c2d0f16e61698b6dad542137941bfb3f6bedfebcd61667ff7d8e8c0e
5c9e89db479fe0f33465c86d,audit,adult_income,mean_ensemble,gbt_mlp_pair,run_to_run_agreement,,correctness,kappa_agreement,0.8542024766752886,binary_pairwise_agreement,0.9416614354467462,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
ba2f405f4a7508be511a07c5,audit,adult_income,mean_ensemble,gbt_mlp_pair,run_to_run_agreement,,decision,kappa_agreement,0.8742114963344272,binary_pairwise_agreement,0.9416614354467462,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
bdf9c3aaf1ded74c9da315d5,audit,adult_income,mean_ensemble,rf_gbt_pair,consensus_stability,,,score_probability_pairwise_stability,0.9849131700435624,mean_abs_probability_difference,0.015086829956437672,47790,1620,27,not_applicable_baseline_probability_score,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,b6f9e478121e06a17557425acee3e98fc1c245d399c3e4ef523364e46b62d3cb
c2e936110f0eb03d656823e7,audit,adult_income,mean_ensemble,rf_gbt_pair,decision_stability,,,decision_pairwise_agreement,1.0,mean_abs_probability_difference,0.015086829956437672,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,180414a8e1837bf877d54529ad754c8d00623b52637f48aa1cfd7a4393a8c2b0
afc4ac2eb7e755d45027b528,audit,adult_income,mean_ensemble,rf_gbt_pair,prediction_stability,,,binary_pairwise_agreement,1.0,mean_abs_probability_difference,0.015086829956437672,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,425fb250c2d0f16e61698b6dad542137941bfb3f6bedfebcd61667ff7d8e8c0e
3337f6517d1a1106b0103adb,audit,adult_income,mean_ensemble,rf_gbt_pair,run_to_run_agreement,,correctness,kappa_agreement,1.0,binary_pairwise_agreement,1.0,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
2dc178d05df9a90e6c1949ed,audit,adult_income,mean_ensemble,rf_gbt_pair,run_to_run_agreement,,decision,kappa_agreement,1.0,binary_pairwise_agreement,1.0,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
fb4b4af6639fe5c52c7298b2,audit,adult_income,mean_ensemble,rf_mlp_pair,consensus_stability,,,score_probability_pairwise_stability,0.9459119278583552,mean_abs_probability_difference,0.05408807214164485,47790,1620,27,not_applicable_baseline_probability_score,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,b6f9e478121e06a17557425acee3e98fc1c245d399c3e4ef523364e46b62d3cb
026688eb2ce9c30498ea7a29,audit,adult_income,mean_ensemble,rf_mlp_pair,decision_stability,,,decision_pairwise_agreement,0.9345051265955221,mean_abs_probability_difference,0.05408807214164485,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,180414a8e1837bf877d54529ad754c8d00623b52637f48aa1cfd7a4393a8c2b0
e85888f0646982032571d005,audit,adult_income,mean_ensemble,rf_mlp_pair,prediction_stability,,,binary_pairwise_agreement,0.9345051265955221,mean_abs_probability_difference,0.05408807214164485,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,425fb250c2d0f16e61698b6dad542137941bfb3f6bedfebcd61667ff7d8e8c0e
c89e8be4f2e8770c17da0c92,audit,adult_income,mean_ensemble,rf_mlp_pair,run_to_run_agreement,,correctness,kappa_agreement,0.8320453920630136,binary_pairwise_agreement,0.9345051265955221,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
53192e6a9fd5e248f683ffb1,audit,adult_income,mean_ensemble,rf_mlp_pair,run_to_run_agreement,,decision,kappa_agreement,0.8610390048873404,binary_pairwise_agreement,0.9345051265955221,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
171c3f0929e4444335262e9f,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,consensus_stability,,,consensus_pairwise_stability,0.9289471362675128,mean_abs_probability_difference,0.07105286373248725,47790,1620,27,governance_consensus_R,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,b6f9e478121e06a17557425acee3e98fc1c245d399c3e4ef523364e46b62d3cb
fd298d416a853f53f278f10e,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,decision_stability,,,decision_pairwise_agreement,0.9335216572504708,mean_abs_probability_difference,0.03552643186624363,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,180414a8e1837bf877d54529ad754c8d00623b52637f48aa1cfd7a4393a8c2b0
dd8e22cafc95c5cef15d08ab,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,prediction_stability,,,binary_pairwise_agreement,0.9335216572504708,mean_abs_probability_difference,0.03552643186624363,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,425fb250c2d0f16e61698b6dad542137941bfb3f6bedfebcd61667ff7d8e8c0e
46535b32443fc3a456139325,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,run_to_run_agreement,,correctness,kappa_agreement,0.8312615575033565,binary_pairwise_agreement,0.9335216572504708,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
2eaecad57b39b49a33e5411a,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,run_to_run_agreement,,decision,kappa_agreement,0.8630091737385619,binary_pairwise_agreement,0.9335216572504708,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
f41f79d1da696ba91aef5aaf,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,trace_stability,R,,normalized_trace_similarity,0.9289471362675128,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
4a635711c4d63350f3a89fa8,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,trace_stability,a,,normalized_trace_similarity,0.9259393274947842,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
bc878e7e12159391521ba560,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,trace_stability,decision,,normalized_trace_similarity,0.9335216572504708,field_exact_repeat_rate,0.9335216572504708,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
69be99a0780e4909ff2aeb8f,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,trace_stability,hard_veto,,normalized_trace_similarity,1.0,field_exact_repeat_rate,1.0,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
5218c334411d1c270be3570c,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,trace_stability,m,,normalized_trace_similarity,1.0,field_exact_repeat_rate,1.0,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
76fe9c437990f0e6a42090cd,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,trace_stability,r,,normalized_trace_similarity,0.9278825704778069,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
401b09dadee2c1f1a26c9352,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,trace_stability,s,,normalized_trace_similarity,0.9639412852389034,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
01f67361867732877a2e7344,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,trace_stability,theta,,normalized_trace_similarity,0.9740787646231746,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
8415780479eff208b8ea73ee,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,trace_stability,w,,normalized_trace_similarity,1.0,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
fb20db929d1e349a9c3f71db,audit,adult_income,pure_mavs_gc,full_rf_gbt_mlp,trace_stability,z,,normalized_trace_similarity,0.937866000688066,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
f626410f6860c9047505cbd7,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,consensus_stability,,,consensus_pairwise_stability,0.899251166755166,mean_abs_probability_difference,0.10074883324483397,47790,1620,27,governance_consensus_R,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,b6f9e478121e06a17557425acee3e98fc1c245d399c3e4ef523364e46b62d3cb
c2366df6748f87939814f8cc,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,decision_stability,,,decision_pairwise_agreement,0.9118225570202971,mean_abs_probability_difference,0.05037441662241699,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,180414a8e1837bf877d54529ad754c8d00623b52637f48aa1cfd7a4393a8c2b0
0f91082ea27c38597b7e00e2,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,prediction_stability,,,binary_pairwise_agreement,0.9118225570202971,mean_abs_probability_difference,0.05037441662241699,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,425fb250c2d0f16e61698b6dad542137941bfb3f6bedfebcd61667ff7d8e8c0e
2934a8de61996bb3ff2efb7f,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,run_to_run_agreement,,correctness,kappa_agreement,0.7771447598652425,binary_pairwise_agreement,0.9118225570202971,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
fecab068f253be1d7ac217da,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,run_to_run_agreement,,decision,kappa_agreement,0.8216344578144021,binary_pairwise_agreement,0.9118225570202971,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
95dfd9a66e0a7886ddb7280e,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,trace_stability,R,,normalized_trace_similarity,0.899251166755166,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
6af547b2f12d02a0db89fb97,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,trace_stability,a,,normalized_trace_similarity,0.9123360634538507,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
a7d9addd11464c0d5825cdfb,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,trace_stability,decision,,normalized_trace_similarity,0.9118225570202971,field_exact_repeat_rate,0.9118225570202971,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
ce9e86ee3dbf0e402316147e,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,trace_stability,hard_veto,,normalized_trace_similarity,1.0,field_exact_repeat_rate,1.0,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
458c4ac348e50a921ee5b2be,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,trace_stability,m,,normalized_trace_similarity,1.0,field_exact_repeat_rate,1.0,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
c5da0b36c9996b31476bca38,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,trace_stability,r,,normalized_trace_similarity,0.899251166755166,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
2176de357775dbfd28cadac9,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,trace_stability,s,,normalized_trace_similarity,0.9496255833775831,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
ebb669fd155327dba97aa5c4,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,trace_stability,theta,,normalized_trace_similarity,0.9693176222088478,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
d786fcf48273fbcbb17bc484,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,trace_stability,w,,normalized_trace_similarity,1.0,field_exact_repeat_rate,0.996421845574388,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
51f98a0566d3636a3ae10602,audit,adult_income,pure_mavs_gc,gbt_mlp_pair,trace_stability,z,,normalized_trace_similarity,0.924057244543982,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
d13231ba9a11641b7fa7ff16,audit,adult_income,pure_mavs_gc,rf_gbt_pair,consensus_stability,,,consensus_pairwise_stability,0.9698263400871246,mean_abs_probability_difference,0.030173659912875368,47790,1620,27,governance_consensus_R,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,b6f9e478121e06a17557425acee3e98fc1c245d399c3e4ef523364e46b62d3cb
32de46aa9d09b22fb379754b,audit,adult_income,pure_mavs_gc,rf_gbt_pair,decision_stability,,,decision_pairwise_agreement,0.9819209039548022,mean_abs_probability_difference,0.015086829956437672,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,180414a8e1837bf877d54529ad754c8d00623b52637f48aa1cfd7a4393a8c2b0
6a7881e065119ff51b709bae,audit,adult_income,pure_mavs_gc,rf_gbt_pair,prediction_stability,,,binary_pairwise_agreement,0.9819209039548022,mean_abs_probability_difference,0.015086829956437672,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,425fb250c2d0f16e61698b6dad542137941bfb3f6bedfebcd61667ff7d8e8c0e
99361087b6cc6ffba3b6a073,audit,adult_income,pure_mavs_gc,rf_gbt_pair,run_to_run_agreement,,correctness,kappa_agreement,0.9545654267203904,binary_pairwise_agreement,0.9819209039548022,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
e259484df04d5092de8716bb,audit,adult_income,pure_mavs_gc,rf_gbt_pair,run_to_run_agreement,,decision,kappa_agreement,0.9601678523423925,binary_pairwise_agreement,0.9819209039548022,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
f5a042021c227cd2cb46022d,audit,adult_income,pure_mavs_gc,rf_gbt_pair,trace_stability,R,,normalized_trace_similarity,0.9698263400871246,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
e0fdb97fafddaa3f6c06a7bd,audit,adult_income,pure_mavs_gc,rf_gbt_pair,trace_stability,a,,normalized_trace_similarity,0.983625843599289,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
c9a432155a20e8b2f01787bb,audit,adult_income,pure_mavs_gc,rf_gbt_pair,trace_stability,decision,,normalized_trace_similarity,0.9819209039548022,field_exact_repeat_rate,0.9819209039548022,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
55aa91109011369ad0e2fcbd,audit,adult_income,pure_mavs_gc,rf_gbt_pair,trace_stability,hard_veto,,normalized_trace_similarity,1.0,field_exact_repeat_rate,1.0,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
1760f1a9f5501a154baf2bd3,audit,adult_income,pure_mavs_gc,rf_gbt_pair,trace_stability,m,,normalized_trace_similarity,1.0,field_exact_repeat_rate,1.0,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
f00a864cae79fd940bd9ebdd,audit,adult_income,pure_mavs_gc,rf_gbt_pair,trace_stability,r,,normalized_trace_similarity,0.9698263400871246,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
b9a1f3e6256f4c18faf0ac64,audit,adult_income,pure_mavs_gc,rf_gbt_pair,trace_stability,s,,normalized_trace_similarity,0.9849131700435623,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
6a38a6fa47b72b7eabbdd3b6,audit,adult_income,pure_mavs_gc,rf_gbt_pair,trace_stability,theta,,normalized_trace_similarity,0.9942690452597511,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
31a0c241e3e80a1d470f3cba,audit,adult_income,pure_mavs_gc,rf_gbt_pair,trace_stability,w,,normalized_trace_similarity,1.0,field_exact_repeat_rate,1.0,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
55e162defc197c351d183c8e,audit,adult_income,pure_mavs_gc,rf_gbt_pair,trace_stability,z,,normalized_trace_similarity,0.9860376346541784,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
04784998141fce2e1f0c8595,audit,adult_income,pure_mavs_gc,rf_mlp_pair,consensus_stability,,,consensus_pairwise_stability,0.8918238557167103,mean_abs_probability_difference,0.1081761442832897,47790,1620,27,governance_consensus_R,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,b6f9e478121e06a17557425acee3e98fc1c245d399c3e4ef523364e46b62d3cb
eca18ac1e6d3b98abb3bc9e2,audit,adult_income,pure_mavs_gc,rf_mlp_pair,decision_stability,,,decision_pairwise_agreement,0.871918811466834,mean_abs_probability_difference,0.05408807214164485,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,180414a8e1837bf877d54529ad754c8d00623b52637f48aa1cfd7a4393a8c2b0
bbbbd3a238cb2fb886bfccbe,audit,adult_income,pure_mavs_gc,rf_mlp_pair,prediction_stability,,,binary_pairwise_agreement,0.871918811466834,mean_abs_probability_difference,0.05408807214164485,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,425fb250c2d0f16e61698b6dad542137941bfb3f6bedfebcd61667ff7d8e8c0e
9798c3b161b0a6f51fbeca85,audit,adult_income,pure_mavs_gc,rf_mlp_pair,run_to_run_agreement,,correctness,kappa_agreement,0.678569188442323,binary_pairwise_agreement,0.871918811466834,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
d3c87e26ba538880072e47bb,audit,adult_income,pure_mavs_gc,rf_mlp_pair,run_to_run_agreement,,decision,kappa_agreement,0.7431796210176961,binary_pairwise_agreement,0.871918811466834,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,aac41426009b711146e19bdd2b35fd5abcbc19ebac1c9463b7b13af5c0f13392
4baed9544a678d17329a5934,audit,adult_income,pure_mavs_gc,rf_mlp_pair,trace_stability,R,,normalized_trace_similarity,0.8918238557167103,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
2718f0c9688a8c7e6ef57883,audit,adult_income,pure_mavs_gc,rf_mlp_pair,trace_stability,a,,normalized_trace_similarity,0.9085573262664584,field_exact_repeat_rate,0.031638418079096044,47790,1620,27,,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,dc76747ebf397942afb58a9e1ab164fbf3dd5ef825776c6a44b4dd268e53c404
