metric_row_id,metric_family,metric_name,aggregation_grain,run_mode,dataset_id,system_id,baseline_system_id,split_schedule_id,initialization_schedule_id,specialist_composition_id,trace_field,agreement_target,compared_metric,row_count,repetition_unit_count,observation_count,pair_count,row_alignment_group_count,mean_value,sample_variance,standard_deviation,standard_error,confidence_level,confidence_method,confidence_interval_width,ci_width_comparison_to_pure,binary_pairwise_agreement,decision_pairwise_agreement,probability_pairwise_stability,mean_abs_probability_difference,consensus_applicability,consensus_field,consensus_pairwise_stability,score_probability_pairwise_stability,mean_row_level_variance,field_exact_repeat_rate,exact_trace_hash_repeat_rate,normalized_trace_distance_mean,normalized_trace_similarity,kappa_agreement,expected_agreement,zero_division_policy,pure_mavs_reference_value,baseline_value,delta_value,direction_vs_baseline,metric_definition_version,source_input_hash,source_backend
872792bac9b4ae70e30151a2,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_03,rf_gbt_pair,,decision,,,,270,3915,9,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.5061728395061729,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
2da457675c4186a3227b3873,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_03,rf_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.8914431673052363,,,,,,,,,,,,,0.782121218450298,0.5017558299039782,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
b86ac31438e09fb3724c92fb,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_01,full_rf_gbt_mlp,,decision,,,,270,3915,9,,,,,,,,,0.8659003831417624,,,,,,,,,,,,,0.6073635605684987,0.6584636488340192,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
3680f08a44a4d3e70f54537b,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_01,gbt_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.7959131545338441,,,,,,,,,,,,,0.5327576460497845,0.5632098765432099,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
8aec23f2b1682bc71c600b30,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_01,rf_gbt_pair,,decision,,,,270,3915,9,,,,,,,,,0.9856960408684546,,,,,,,,,,,,,0.9315415821501013,0.7910562414266118,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
b4d75c229dd032a11a0a4bb0,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_01,rf_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.7923371647509578,,,,,,,,,,,,,0.4906594209792352,0.5922908093278463,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
000e0f51370745e8b302a57e,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_02,full_rf_gbt_mlp,,decision,,,,270,3915,9,,,,,,,,,0.8638569604086845,,,,,,,,,,,,,0.610760546466119,0.6502331961591221,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
1c4495363cd59f5cb9ec1f0c,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_02,gbt_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.7879948914431673,,,,,,,,,,,,,0.5281151559051934,0.5507270233196159,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
56311dffa79a70c7496475f6,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_02,rf_gbt_pair,,decision,,,,270,3915,9,,,,,,,,,0.9856960408684546,,,,,,,,,,,,,0.9315415821501013,0.7910562414266118,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
88b6c276347760c3b4ff8877,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_02,rf_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.7895274584929758,,,,,,,,,,,,,0.4952813067150636,0.5829903978052127,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
